thread_id,customer_tweet_id,customer_raw_text,customer_clean_text,brand_reply_id,brand_reply_text,followup_raw_text,created_at
100371,100371,the app keeps crashing every time I try to request a ride @Uber_Support,the app keeps crashing every time I try to request a ride,100372,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,,Thu Aug 24 07:27:00 +0000 2023
100191,100191,driver took a completely different route than the app showed and it cost me extra @Uber_Support,driver took a completely different route than the app showed and it cost me extra,100192,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,sent!,Sun Nov 05 04:54:00 +0000 2023
100388,100388,"I can't add my new card, it keeps saying payment failed @Uber_Support","I can't add my new card, it keeps saying payment failed",100389,Sorry for the inconvenience! Please DM us the email on your account so we can look into this further.,sent!,Fri Sep 01 04:09:00 +0000 2023
100624,100624,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support 😞","I think I left my phone in the back seat of my uber, how do I get it back 😞",100625,"No worries, we can help with that! Please use the 'Find Lost Item' option in your app under trip history to contact your driver directly.",,Wed Nov 22 04:23:00 +0000 2023
100089,100089,"the fare estimate said $12 but I got charged $27, what happened @Uber_Support","the fare estimate said $12 but I got charged $27, what happened",100090,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,Fri May 26 00:01:00 +0000 2023
100496,100496,driver cancelled on me after waiting 15 minutes and now I got charged a fee @Uber_Support,driver cancelled on me after waiting 15 minutes and now I got charged a fee,100497,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,,Thu Nov 09 00:08:00 +0000 2023
100408,100408,does uber operate in Cape Town yet? @Uber_Support,does uber operate in Cape Town yet?,100409,Thanks for reaching out! Availability varies by city -- check the app to see current service in your area.,"done, sent the details",Sun Jun 18 06:02:00 +0000 2023
100598,100598,"I can't add my new card, it keeps saying payment failed @Uber_Support","I can't add my new card, it keeps saying payment failed",100599,We'd like to help sort this out -- can you send us your account email via DM?,,Thu Oct 26 23:41:00 +0000 2023
100399,100399,my driver never showed up and I still got charged for cancelling @Uber_Support,my driver never showed up and I still got charged for cancelling,100400,That shouldn't happen. Send us the trip details in a DM and we'll review the charge.,still waiting to hear back,Tue Sep 19 03:49:00 +0000 2023
100248,100248,"can I get my money back for this ride, it was way overpriced @Uber_Support","can I get my money back for this ride, it was way overpriced",100249,We understand. Please DM your trip ID and we'll review it for a possible refund.,"done, sent the details",Wed Nov 29 21:56:00 +0000 2023
100617,100617,"I think I left my phone in the back seat of my uber, how do I get it back @Uber_Support","I think I left my phone in the back seat of my uber, how do I get it back",100618,You can report this and contact your driver directly through the app: go to your trip in the app and tap 'I lost an item'.,,Sun Feb 26 03:35:00 +0000 2023
100428,100428,driver took a completely different route than the app showed and it cost me extra @Uber_Support 😡,driver took a completely different route than the app showed and it cost me extra 😡,100429,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,Fri Apr 07 07:11:00 +0000 2023
100466,100466,my promo code didn't apply and I got charged full price @Uber_Support,my promo code didn't apply and I got charged full price,100467,Sorry about that! Please DM us your trip ID and email on file so we can review the charge.,,Sun May 14 05:03:00 +0000 2023
100006,100006,driver took a completely different route than the app showed and it cost me extra @Uber_Support...,driver took a completely different route than the app showed and it cost me extra ...,100007,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,,Sun Apr 16 10:38:00 +0000 2023
100163,100163,my account got deactivated and I have no idea why @Uber_Support,my account got deactivated and I have no idea why,100164,We'd like to help sort this out -- can you send us your account email via DM?,ok thank you,Sun Dec 03 22:24:00 +0000 2023
100045,100045,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support","the driver was smoking in the car with the windows up, it was so uncomfortable",100046,We're sorry to hear about your experience. Please share your trip ID via DM so we can look into this with the driver.,sent!,Thu Mar 16 17:11:00 +0000 2023
100255,100255,the app keeps crashing every time I try to request a ride @Uber_Support,the app keeps crashing every time I try to request a ride,100256,We'd like to help sort this out -- can you send us your account email via DM?,,Tue Oct 24 15:20:00 +0000 2023
100596,100596,"the driver was smoking in the car with the windows up, it was so uncomfortable @Uber_Support","the driver was smoking in the car with the windows up, it was so uncomfortable",100597,That's not the experience we want for you. Could you DM us the trip details so we can follow up?,,Mon Sep 04 17:28:00 +0000 2023
100405,100405,"the driver kept swerving and going way too fast, i genuinely felt unsafe the whole ride @Uber_Support","the driver kept swerving and going way too fast, i genuinely felt unsafe the whole ride",100406,This is incredibly concerning and we want to help immediately. Can you please contact our dedicated safety team here: https://help.uber.com/safety,still waiting to hear back,Thu Nov 30 07:11:00 +0000 2023
